date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:09:38	62990/62990	---M--	200	added ('OK')	image/jpeg	etag:%2269846c13-f60e%22	https://www.giridhareye.org/wp-content/uploads/2026/02/low-vision-aid-1024x576.jpg	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-content/uploads/2026/02/low-vision-aid-1024x576.jpg	(from https://www.giridhareye.org/low-vision-aid-clinic/)
03:09:39	2301/2301	---MCZ	200	added ('OK')	application/json	date:Mon,%2016%20Mar%202026%2021:39:39%20GMT	https://www.giridhareye.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.giridhareye.org%2Flow-vision-aid-clinic%2F	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-json/oembed/1.0/embedaa20.json	(from https://www.giridhareye.org/low-vision-aid-clinic/)
03:09:39	2450/2450	---MCZ	200	added ('OK')	text/xml	date:Mon,%2016%20Mar%202026%2021:39:40%20GMT	https://www.giridhareye.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.giridhareye.org%2Flow-vision-aid-clinic%2F&format=xml	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-json/oembed/1.0/embed1e6a	(from https://www.giridhareye.org/low-vision-aid-clinic/)
03:09:39	2931/2931	---MCZ	200	added ('OK')	text/css	etag:W/%2269b7ffc3-b73%22	https://www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/plugins/team-ultimate-premium/public/css/owl.carousel.min.css?ver=6.9.4&wpr_t=1773666949	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/plugins/team-ultimate-premium/public/css/owl.carousel.mina952.css	(from https://www.giridhareye.org/low-vision-aid-clinic/)
03:09:40	19048/19048	---MCZ	200	added ('OK')	text/css	etag:W/%2269b7ffc3-4a68%22	https://www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/plugins/wp-job-openings/assets/css/style.min.css?ver=3.6.0&wpr_t=1773666949	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/plugins/wp-job-openings/assets/css/style.mina13b.css	(from https://www.giridhareye.org/low-vision-aid-clinic/)
03:09:40	1094335/1094335	---MCZ	200	added ('OK')	text/css	etag:W/%2269b7fffe-10b2bf%22	https://www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/cache/min/1/wp-content/uploads/fusion-styles/aa6f7d1f57603e0cf00d01879fa56f0a.min.css?ver=1773666300&wpr_t=1773666949	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/cache/min/1/wp-content/uploads/fusion-styles/aa6f7d1f57603e0cf00d01879fa56f0a.min0d51.css	(from https://www.giridhareye.org/low-vision-aid-clinic/)
03:09:41	0/-1	---M--	301	error ('')			https://www.giridhareye.org/our-centers	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/our-centers.1ab.delayed	(from https://www.giridhareye.org/low-vision-aid-clinic/)
03:09:41	0/-1	---M--	301	error ('')			https://www.giridhareye.org/our-centers	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/our-centers.1ac.delayed	(from https://www.giridhareye.org/low-vision-aid-clinic/)
03:09:41	79571/79571	---MCZ	200	added ('OK')	application/json	date:Mon,%2016%20Mar%202026%2021:39:41%20GMT	https://www.giridhareye.org/wp-json/wp/v2/pages/2837	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-json/wp/v2/pages/2837.json	(from https://www.giridhareye.org/low-vision-aid-clinic/)
03:09:41	107934/107934	---M--	200	added ('OK')	image/png	etag:%22672b4bdd-1a59e%22	https://www.giridhareye.org/wp-content/uploads/2024/11/history.png	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-content/uploads/2024/11/history.png	(from https://www.giridhareye.org/low-vision-aid-clinic/)
03:09:41	100258/100258	---M--	200	added ('OK')	image/jpeg	etag:%226984736b-187a2%22	https://www.giridhareye.org/wp-content/uploads/2026/02/low-vision-aid-1.jpg	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-content/uploads/2026/02/low-vision-aid-1.jpg	(from https://www.giridhareye.org/low-vision-aid-clinic/)
03:09:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2021:39:42%20GMT	https://www.giridhareye.org/?p=2837	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/index1add.html	(from https://www.giridhareye.org/low-vision-aid-clinic/)
03:09:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2021:39:43%20GMT	https://www.giridhareye.org/services	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/services	(from https://www.giridhareye.org/low-vision-aid-clinic/)
03:09:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2021:39:43%20GMT	https://www.giridhareye.org/specialities	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/specialities	(from https://www.giridhareye.org/low-vision-aid-clinic/)
03:09:44	2316/2316	---MCZ	200	added ('OK')	application/json	date:Mon,%2016%20Mar%202026%2021:39:45%20GMT	https://www.giridhareye.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.giridhareye.org%2Focular-prosthetic-clinic%2F	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-json/oembed/1.0/embed238d.json	(from https://www.giridhareye.org/ocular-prosthetic-clinic/)
03:09:45	2465/2465	---MCZ	200	added ('OK')	text/xml	date:Mon,%2016%20Mar%202026%2021:39:45%20GMT	https://www.giridhareye.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.giridhareye.org%2Focular-prosthetic-clinic%2F&format=xml	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-json/oembed/1.0/embed24af	(from https://www.giridhareye.org/ocular-prosthetic-clinic/)
03:09:45	2931/2931	---MCZ	200	added ('OK')	text/css	etag:W/%2269b7ffc3-b73%22	https://www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/plugins/team-ultimate-premium/public/css/owl.carousel.min.css?ver=6.9.4&wpr_t=1773666845	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/plugins/team-ultimate-premium/public/css/owl.carousel.mind9eb.css	(from https://www.giridhareye.org/ocular-prosthetic-clinic/)
03:09:45	19048/19048	---MCZ	200	added ('OK')	text/css	etag:W/%2269b7ffc3-4a68%22	https://www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/plugins/wp-job-openings/assets/css/style.min.css?ver=3.6.0&wpr_t=1773666845	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/plugins/wp-job-openings/assets/css/style.min234f.css	(from https://www.giridhareye.org/ocular-prosthetic-clinic/)
03:09:45	1094335/1094335	---MCZ	200	added ('OK')	text/css	etag:W/%2269b7fffe-10b2bf%22	https://www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/cache/min/1/wp-content/uploads/fusion-styles/aa6f7d1f57603e0cf00d01879fa56f0a.min.css?ver=1773666300&wpr_t=1773666845	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/cache/min/1/wp-content/uploads/fusion-styles/aa6f7d1f57603e0cf00d01879fa56f0a.min5270.css	(from https://www.giridhareye.org/ocular-prosthetic-clinic/)
03:09:46	0/-1	---M--	301	error ('')			https://www.giridhareye.org/our-centers	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/our-centers.1b7.delayed	(from https://www.giridhareye.org/ocular-prosthetic-clinic/)
03:09:46	76789/76789	---MCZ	200	added ('OK')	application/json	date:Mon,%2016%20Mar%202026%2021:39:47%20GMT	https://www.giridhareye.org/wp-json/wp/v2/pages/2842	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-json/wp/v2/pages/2842.json	(from https://www.giridhareye.org/ocular-prosthetic-clinic/)
03:09:47	0/-1	---M--	301	error ('')			https://www.giridhareye.org/our-centers	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/our-centers.1b8.delayed	(from https://www.giridhareye.org/ocular-prosthetic-clinic/)
03:09:47	78967/78967	---M--	200	added ('OK')	image/png	etag:%22673322e4-13477%22	https://www.giridhareye.org/wp-content/uploads/2024/11/doctors-bnr5.png	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-content/uploads/2024/11/doctors-bnr5.png	(from https://www.giridhareye.org/ocular-prosthetic-clinic/)
03:09:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2021:39:47%20GMT	https://www.giridhareye.org/?p=2842	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/index7d9a.html	(from https://www.giridhareye.org/ocular-prosthetic-clinic/)
03:09:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2021:39:48%20GMT	https://www.giridhareye.org/services	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/services	(from https://www.giridhareye.org/ocular-prosthetic-clinic/)
03:09:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2021:39:48%20GMT	https://www.giridhareye.org/specialities	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/specialities	(from https://www.giridhareye.org/ocular-prosthetic-clinic/)
03:09:49	2311/2311	---MCZ	200	added ('OK')	application/json	date:Mon,%2016%20Mar%202026%2021:39:50%20GMT	https://www.giridhareye.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.giridhareye.org%2Fbinocular-vision-clinic%2F	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-json/oembed/1.0/embed894d.json	(from https://www.giridhareye.org/binocular-vision-clinic/)
03:09:50	2460/2460	---MCZ	200	added ('OK')	text/xml	date:Mon,%2016%20Mar%202026%2021:39:50%20GMT	https://www.giridhareye.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.giridhareye.org%2Fbinocular-vision-clinic%2F&format=xml	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-json/oembed/1.0/embed1012	(from https://www.giridhareye.org/binocular-vision-clinic/)
03:09:50	2931/2931	---MCZ	200	added ('OK')	text/css	etag:W/%2269b7ffc3-b73%22	https://www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/plugins/team-ultimate-premium/public/css/owl.carousel.min.css?ver=6.9.4&wpr_t=1773666920	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/plugins/team-ultimate-premium/public/css/owl.carousel.minc469.css	(from https://www.giridhareye.org/binocular-vision-clinic/)
03:09:50	19048/19048	---MCZ	200	added ('OK')	text/css	etag:W/%2269b7ffc3-4a68%22	https://www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/plugins/wp-job-openings/assets/css/style.min.css?ver=3.6.0&wpr_t=1773666920	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/plugins/wp-job-openings/assets/css/style.mina409.css	(from https://www.giridhareye.org/binocular-vision-clinic/)
03:09:50	1094335/1094335	---MCZ	200	added ('OK')	text/css	etag:W/%2269b7fffe-10b2bf%22	https://www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/cache/min/1/wp-content/uploads/fusion-styles/aa6f7d1f57603e0cf00d01879fa56f0a.min.css?ver=1773666300&wpr_t=1773666920	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/cache/min/1/wp-content/uploads/fusion-styles/aa6f7d1f57603e0cf00d01879fa56f0a.min2622.css	(from https://www.giridhareye.org/binocular-vision-clinic/)
03:09:51	0/-1	---M--	301	error ('')			https://www.giridhareye.org/our-centers	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/our-centers.1c2.delayed	(from https://www.giridhareye.org/binocular-vision-clinic/)
03:09:51	0/-1	---M--	301	error ('')			https://www.giridhareye.org/our-centers	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/our-centers.1c3.delayed	(from https://www.giridhareye.org/binocular-vision-clinic/)
03:09:51	79015/79015	---MCZ	200	added ('OK')	application/json	date:Mon,%2016%20Mar%202026%2021:39:51%20GMT	https://www.giridhareye.org/wp-json/wp/v2/pages/2849	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-json/wp/v2/pages/2849.json	(from https://www.giridhareye.org/binocular-vision-clinic/)
03:09:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2021:39:52%20GMT	https://www.giridhareye.org/?p=2849	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/index04c9.html	(from https://www.giridhareye.org/binocular-vision-clinic/)
03:09:53	10413/10413	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Mar%202026%2021:39:53%20GMT	https://gei.thomsuninfocare.com/wp-content/uploads/2024/09/glaucoma-care.jpg	C:/My%20Web%20Sites/doctorClone/gei.thomsuninfocare.com/wp-content/uploads/2024/09/glaucoma-care.1c4.delayed	(from https://www.giridhareye.org/binocular-vision-clinic/)
03:09:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2021:39:54%20GMT	https://www.giridhareye.org/services	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/services	(from https://www.giridhareye.org/binocular-vision-clinic/)
03:09:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2021:39:55%20GMT	https://www.giridhareye.org/specialities	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/specialities	(from https://www.giridhareye.org/binocular-vision-clinic/)
03:09:55	10413/10413	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Mar%202026%2021:39:55%20GMT	https://gei.thomsuninfocare.com/wp-content/uploads/2024/10/contact-lens.png	C:/My%20Web%20Sites/doctorClone/gei.thomsuninfocare.com/wp-content/uploads/2024/10/contact-lens.png	(from https://www.giridhareye.org/binocular-vision-clinic/)
03:09:56	10413/10413	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Mar%202026%2021:39:56%20GMT	https://gei.thomsuninfocare.com/wp-content/uploads/2024/09/contact-lens.jpg	C:/My%20Web%20Sites/doctorClone/gei.thomsuninfocare.com/wp-content/uploads/2024/09/contact-lens.jpg	(from https://www.giridhareye.org/contact-lens-clinic/)
03:09:56	2291/2291	---MCZ	200	added ('OK')	application/json	date:Mon,%2016%20Mar%202026%2021:39:57%20GMT	https://www.giridhareye.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.giridhareye.org%2Fcontact-lens-clinic%2F	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-json/oembed/1.0/embed6a4e.json	(from https://www.giridhareye.org/contact-lens-clinic/)
03:09:57	2440/2440	---MCZ	200	added ('OK')	text/xml	date:Mon,%2016%20Mar%202026%2021:39:57%20GMT	https://www.giridhareye.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.giridhareye.org%2Fcontact-lens-clinic%2F&format=xml	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-json/oembed/1.0/embed77e7	(from https://www.giridhareye.org/contact-lens-clinic/)
03:09:57	2931/2931	---MCZ	200	added ('OK')	text/css	etag:W/%2269b7ffc3-b73%22	https://www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/plugins/team-ultimate-premium/public/css/owl.carousel.min.css?ver=6.9.4&wpr_t=1773666982	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/plugins/team-ultimate-premium/public/css/owl.carousel.min6ccb.css	(from https://www.giridhareye.org/contact-lens-clinic/)
03:09:57	19048/19048	---MCZ	200	added ('OK')	text/css	etag:W/%2269b7ffc3-4a68%22	https://www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/plugins/wp-job-openings/assets/css/style.min.css?ver=3.6.0&wpr_t=1773666982	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/plugins/wp-job-openings/assets/css/style.mina62f.css	(from https://www.giridhareye.org/contact-lens-clinic/)
03:09:57	1094335/1094335	---MCZ	200	added ('OK')	text/css	etag:W/%2269b7fffe-10b2bf%22	https://www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/cache/min/1/wp-content/uploads/fusion-styles/aa6f7d1f57603e0cf00d01879fa56f0a.min.css?ver=1773666300&wpr_t=1773666982	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/cache/min/1/wp-content/uploads/fusion-styles/aa6f7d1f57603e0cf00d01879fa56f0a.minb9eb.css	(from https://www.giridhareye.org/contact-lens-clinic/)
03:09:58	0/-1	---M--	301	error ('')			https://www.giridhareye.org/our-centers	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/our-centers.1cf.delayed	(from https://www.giridhareye.org/contact-lens-clinic/)
03:09:58	83150/83150	---MCZ	200	added ('OK')	application/json	date:Mon,%2016%20Mar%202026%2021:39:59%20GMT	https://www.giridhareye.org/wp-json/wp/v2/pages/2854	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-json/wp/v2/pages/2854.json	(from https://www.giridhareye.org/contact-lens-clinic/)
03:09:58	0/-1	---M--	301	error ('')			https://www.giridhareye.org/our-centers	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/our-centers.1d0.delayed	(from https://www.giridhareye.org/contact-lens-clinic/)
03:09:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2021:39:59%20GMT	https://www.giridhareye.org/?p=2854	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/indexdddd.html	(from https://www.giridhareye.org/contact-lens-clinic/)
03:09:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2021:40:00%20GMT	https://www.giridhareye.org/services	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/services	(from https://www.giridhareye.org/contact-lens-clinic/)
03:10:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2021:40:00%20GMT	https://www.giridhareye.org/specialities	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/specialities	(from https://www.giridhareye.org/contact-lens-clinic/)
03:10:01	2236/2236	---MCZ	200	added ('OK')	application/json	date:Mon,%2016%20Mar%202026%2021:40:02%20GMT	https://www.giridhareye.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.giridhareye.org%2Fabout-us%2F	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-json/oembed/1.0/embed398a.json	(from https://www.giridhareye.org/about-us/)
03:10:02	2385/2385	---MCZ	200	added ('OK')	text/xml	date:Mon,%2016%20Mar%202026%2021:40:02%20GMT	https://www.giridhareye.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.giridhareye.org%2Fabout-us%2F&format=xml	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-json/oembed/1.0/embed6cb9	(from https://www.giridhareye.org/about-us/)
03:10:02	2931/2931	---MCZ	200	added ('OK')	text/css	etag:W/%2269b7ffc3-b73%22	https://www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/plugins/team-ultimate-premium/public/css/owl.carousel.min.css?ver=6.9.4&wpr_t=1773666910	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/plugins/team-ultimate-premium/public/css/owl.carousel.min3431.css	(from https://www.giridhareye.org/about-us/)
03:10:02	19048/19048	---MCZ	200	added ('OK')	text/css	etag:W/%2269b7ffc3-4a68%22	https://www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/plugins/wp-job-openings/assets/css/style.min.css?ver=3.6.0&wpr_t=1773666910	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/plugins/wp-job-openings/assets/css/style.minbea2.css	(from https://www.giridhareye.org/about-us/)
03:10:02	1094335/1094335	---MCZ	200	added ('OK')	text/css	etag:W/%2269b7fffe-10b2bf%22	https://www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/cache/min/1/wp-content/uploads/fusion-styles/aa6f7d1f57603e0cf00d01879fa56f0a.min.css?ver=1773666300&wpr_t=1773666910	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/cache/min/1/wp-content/uploads/fusion-styles/aa6f7d1f57603e0cf00d01879fa56f0a.min15bd.css	(from https://www.giridhareye.org/about-us/)
03:10:04	0/-1	---M--	301	error ('')			https://www.giridhareye.org/our-centers	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/our-centers.1d9.delayed	(from https://www.giridhareye.org/about-us/)
03:10:04	0/-1	---M--	301	error ('')			https://www.giridhareye.org/our-centers	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/our-centers.1da.delayed	(from https://www.giridhareye.org/about-us/)
03:10:04	57218/57218	---MCZ	200	added ('OK')	application/json	date:Mon,%2016%20Mar%202026%2021:40:04%20GMT	https://www.giridhareye.org/wp-json/wp/v2/pages/1556	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-json/wp/v2/pages/1556.json	(from https://www.giridhareye.org/about-us/)
03:10:04	90529/90529	---M--	200	added ('OK')	image/png	etag:%2267331086-161a1%22	https://www.giridhareye.org/wp-content/uploads/2024/11/doctors-banner3.png	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-content/uploads/2024/11/doctors-banner3.png	(from https://www.giridhareye.org/about-us/)
03:10:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2021:40:05%20GMT	https://www.giridhareye.org/?p=1556	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/index674c.html	(from https://www.giridhareye.org/about-us/)
03:10:06	10413/10413	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Mar%202026%2021:40:06%20GMT	https://gei.thomsuninfocare.com/wp-content/uploads/2024/08/kadavathra.jpg	C:/My%20Web%20Sites/doctorClone/gei.thomsuninfocare.com/wp-content/uploads/2024/08/kadavathra.1dc.delayed	(from https://www.giridhareye.org/about-us/)
03:10:07	10413/10413	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Mar%202026%2021:40:07%20GMT	https://gei.thomsuninfocare.com/wp-content/uploads/2024/07/jobbanner.png	C:/My%20Web%20Sites/doctorClone/gei.thomsuninfocare.com/wp-content/uploads/2024/07/jobbanner.png	(from https://www.giridhareye.org/about-us/)
03:10:08	2231/2231	---MCZ	200	added ('OK')	application/json	date:Mon,%2016%20Mar%202026%2021:40:08%20GMT	https://www.giridhareye.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.giridhareye.org%2Fhistory%2F	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-json/oembed/1.0/embed50b6.json	(from https://www.giridhareye.org/history/)
03:10:08	2380/2380	---MCZ	200	added ('OK')	text/xml	date:Mon,%2016%20Mar%202026%2021:40:09%20GMT	https://www.giridhareye.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.giridhareye.org%2Fhistory%2F&format=xml	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-json/oembed/1.0/embed80ca	(from https://www.giridhareye.org/history/)
03:10:08	2931/2931	---MCZ	200	added ('OK')	text/css	etag:W/%2269b7ffc3-b73%22	https://www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/plugins/team-ultimate-premium/public/css/owl.carousel.min.css?ver=6.9.4&wpr_t=1773666884	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/plugins/team-ultimate-premium/public/css/owl.carousel.min2a32.css	(from https://www.giridhareye.org/history/)
03:10:09	19048/19048	---MCZ	200	added ('OK')	text/css	etag:W/%2269b7ffc3-4a68%22	https://www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/plugins/wp-job-openings/assets/css/style.min.css?ver=3.6.0&wpr_t=1773666884	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/plugins/wp-job-openings/assets/css/style.minfccf.css	(from https://www.giridhareye.org/history/)
03:10:09	1099396/1099396	---MCZ	200	added ('OK')	text/css	etag:W/%2269b80245-10c684%22	https://www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/cache/min/1/wp-content/uploads/fusion-styles/342bf36ac73450ca36cddf38e94a5ef5.min.css?ver=1773666884&wpr_t=1773666885	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-content/cache/background-css/1/www.giridhareye.org/wp-content/cache/min/1/wp-content/uploads/fusion-styles/342bf36ac73450ca36cddf38e94a5ef5.min745f.css	(from https://www.giridhareye.org/history/)
03:10:10	0/-1	---M--	301	error ('')			https://www.giridhareye.org/our-centers	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/our-centers.1e4.delayed	(from https://www.giridhareye.org/history/)
03:10:10	251535/251535	---MCZ	200	added ('OK')	application/json	date:Mon,%2016%20Mar%202026%2021:40:10%20GMT	https://www.giridhareye.org/wp-json/wp/v2/pages/1591	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/wp-json/wp/v2/pages/1591.json	(from https://www.giridhareye.org/history/)
03:10:10	0/-1	---M--	301	error ('')			https://www.giridhareye.org/our-centers	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/our-centers.1e5.delayed	(from https://www.giridhareye.org/history/)
03:10:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2021:40:11%20GMT	https://www.giridhareye.org/?p=1591	C:/My%20Web%20Sites/doctorClone/www.giridhareye.org/index5dd3.html	(from https://www.giridhareye.org/history/)
03:10:11	10413/10413	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Mar%202026%2021:40:11%20GMT	https://gei.thomsuninfocare.com/wp-content/uploads/2024/08/giridhar-pics-hanging.png	C:/My%20Web%20Sites/doctorClone/gei.thomsuninfocare.com/wp-content/uploads/2024/08/giridhar-pics-hanging.png	(from https://www.giridhareye.org/history/)
03:10:11	10413/10413	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Mar%202026%2021:40:12%20GMT	https://gei.thomsuninfocare.com/wp-content/uploads/2024/08/iso-registration.png	C:/My%20Web%20Sites/doctorClone/gei.thomsuninfocare.com/wp-content/uploads/2024/08/iso-registration.png	(from https://www.giridhareye.org/history/)
03:10:12	10413/10413	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Mar%202026%2021:40:12%20GMT	https://gei.thomsuninfocare.com/wp-content/uploads/2024/07/cropped-Giridhar-Eye-Institute-Logo.png	C:/My%20Web%20Sites/doctorClone/gei.thomsuninfocare.com/wp-content/uploads/2024/07/cropped-Giridhar-Eye-Institute-Logo.png	(from https://www.giridhareye.org/history/)
